key,created,agency,agency_name,complaint_type,descriptor,incident_zip,city,latitude,longitude
27003698,2013-12-27 00:00:00 UTC,HPD,Department of Housing Preservation and Development,PAINT - PLASTER,CEILING,11206,BROOKLYN,40.692857760624975,-73.944906524802548
35460446,2017-02-10 15:30:08 UTC,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Dead Branches in Tree,10461,BRONX,40.84401414758689,-73.847976939077029
35474267,2017-02-12 18:38:00 UTC,DEP,Department of Environmental Protection,Water System,Excessive Water In Basement (WEFB),10010,NEW YORK,40.740905619414271,-73.98219484082982
24451282,2012-11-21 00:00:00 UTC,DOHMH,Department of Health and Mental Hygiene,Unsanitary Animal Pvt Property,Animal Odor,11105,ASTORIA,40.778747351565919,-73.907522299452467
28951854,2014-09-25 23:19:24 UTC,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,10019,NEW YORK,40.765790164066146,-73.987281918791624
27938035,2014-04-29 14:42:00 UTC,DEP,Department of Environmental Protection,Noise,Noise: Construction Equipment (NC1),10023,NEW YORK,40.77469826167578,-73.978376730633983
30458997,2015-04-23 00:39:12 UTC,NYPD,New York City Police Department,Noise - Residential,Loud Talking,11225,BROOKLYN,40.669936556321737,-73.9590023074272
29249369,2014-11-08 16:22:35 UTC,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11375,FOREST HILLS,40.721122472123746,-73.8510134692457
18437748,2010-08-08 05:00:24 UTC,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,11211,BROOKLYN,40.711412051985945,-73.957025372692485
33102443,2016-04-10 02:25:29 UTC,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,11216,BROOKLYN,40.681869747944233,-73.949371966287984
19701583,2011-01-27 00:00:00 UTC,HPD,Department of Housing Preservation and Development,PLUMBING,RADIATOR,11423,HOLLIS,40.7069535624028,-73.773364696565878
31025353,2015-07-07 22:39:02 UTC,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,11435,JAMAICA,40.705664305603825,-73.815279728903747
20250431,2011-04-16 00:00:00 UTC,HPD,Department of Housing Preservation and Development,HEATING,HEAT,11226,BROOKLYN,40.65489232004915,-73.958719627540717
28910502,2014-09-19 10:06:00 UTC,DEP,Department of Environmental Protection,Noise,Noise: Alarms (NR3),10314,STATEN ISLAND,40.615574868902272,-74.12834982108879
25329716,2013-04-09 13:59:00 UTC,DOT,Department of Transportation,Traffic Signal Condition,Ped Flasher,11213,BROOKLYN,40.668128643893247,-73.936747819510046
34658962,2016-10-30 01:50:22 UTC,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,11103,ASTORIA,40.758975401745687,-73.920089663969932
22986727,2012-04-01 13:56:15 UTC,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,10469,BRONX,40.861708471381036,-73.855908065485949
33672938,2016-06-23 09:30:29 UTC,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,10451,BRONX,40.816063465070464,-73.920602767581045
31142047,2015-07-22 10:27:46 UTC,DOB,DOB Inspections - Queens,Construction,Initial - Construction,11368,CORONA,40.752989207406181,-73.871623631758126
29901127,2015-02-09 10:32:00 UTC,DOT,Department of Transportation,Street Light Condition,Street Light Out,11418,Richmond Hill,40.694417400905643,-73.835981381846423
37605232,2017-11-04 01:11:22 UTC,DOB,Department of Buildings,Building/Use,Illegal. Commercial Use In Resident Zone,10312,STATEN ISLAND,40.55471571649305,-74.16959899090088
15638685,2010-01-02 00:00:00 UTC,HPD,Department of Housing Preservation and Development,HEATING,HEAT,11203,BROOKLYN,40.659664890268566,-73.92928779229058
32722590,2016-02-18 22:57:56 UTC,NYPD,New York City Police Department,Blocked Driveway,No Access,11377,WOODSIDE,40.74111481569048,-73.8924830345541
32368741,2016-01-08 07:44:00 UTC,DOT,Department of Transportation,Street Light Condition,Street Light Out,11225,BROOKLYN,40.662507091535183,-73.9608667570971
27401434,2014-02-11 00:00:00 UTC,HPD,Department of Housing Preservation and Development,HEATING,HEAT,10031,NEW YORK,40.827327923954321,-73.944253183438363
30089628,2015-03-03 00:00:00 UTC,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,10467,BRONX,40.882762023146135,-73.878913178542263
37990274,2017-12-21 09:52:02 UTC,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,11203,BROOKLYN,40.650887772633233,-73.935124436807087
18586741,2010-08-30 00:00:00 UTC,HPD,Department of Housing Preservation and Development,NONCONST,VERMIN,10453,BRONX,40.850612283691568,-73.918269859208152
28657000,2014-08-10 23:29:44 UTC,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,10040,NEW YORK,40.858997302368188,-73.9307821751493
29247351,2014-11-08 00:00:00 UTC,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,10473,BRONX,40.823453159086682,-73.870172506373493
15922190,2010-02-02 09:46:00 UTC,DOT,Department of Transportation,Street Light Condition,Street Light Out,11693,FAR ROCKAWAY,40.588001262328554,-73.807284644833359
28188589,2014-06-04 17:33:02 UTC,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,11420,SOUTH OZONE PARK,40.6736351815178,-73.810018567533092
23138609,2012-04-28 23:58:50 UTC,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,10302,STATEN ISLAND,40.620684100697659,-74.145786948409011
32467313,2016-01-20 09:32:49 UTC,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,10026,NEW YORK,40.803609393275757,-73.953472980533519
31803507,2015-10-20 11:36:26 UTC,FDNY,Bureau of Fire Prevention - Highrise Unit - Inspections,Fire Safety Director - F58,On Site Test,11205,BROOKLYN,40.693707728828869,-73.963264539468611
28609859,2014-08-03 15:45:00 UTC,DEP,Department of Environmental Protection,Water System,Hydrant Running Full (WA4),10040,NEW YORK,40.858447450533049,-73.929278888668918
36975288,2017-08-18 01:47:07 UTC,NYPD,New York City Police Department,Homeless Encampment,N/A,10023,NEW YORK,40.771429628961521,-73.980334585560286
16405837,2010-04-08 17:29:43 UTC,DOB,Department of Buildings,General Construction/Plumbing,Egress - Doors Locked/Blocked/Improper/No Secondary Means,11378,MASPETH,40.723590498317904,-73.902818594362472
33187363,2016-04-19 23:43:00 UTC,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),10001,NEW YORK,40.751619735353778,-73.998061834574415
23347118,2012-06-02 13:01:00 UTC,DSNY,A - Manhattan,Dirty Conditions,E1 Improper Disposal,10035,NEW YORK,40.798793322574952,-73.937952808814771
16619279,2010-05-09 22:09:34 UTC,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,10456,BRONX,40.834367126945722,-73.915536147660347
29332450,2014-11-19 00:00:00 UTC,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,10451,BRONX,40.815495813418735,-73.921340438099278
32424676,2016-01-15 14:42:52 UTC,DOF,Correspondence Unit,DOF Property - Payment Issue,Other Billing Issue,11413,SPRINGFIELD GARDENS,,
22599322,2012-01-26 08:46:00 UTC,DSNY,A - Brooklyn,Dirty Conditions,E3 Dirty Sidewalk,11236,BROOKLYN,40.640479020355222,-73.896835753357635
35527681,2017-02-19 12:31:46 UTC,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,10458,BRONX,40.858042800629249,-73.892265090273639
25183028,2013-03-14 15:50:00 UTC,DOT,Department of Transportation,Street Light Condition,Street Light Out,10465,BRONX,40.810138085242116,-73.803859883132773
37185427,2017-09-14 18:14:12 UTC,NYPD,New York City Police Department,Blocked Driveway,Partial Access,11234,BROOKLYN,40.615438176012383,-73.938948071779166
27329176,2014-02-04 00:00:00 UTC,HPD,Department of Housing Preservation and Development,NONCONST,VERMIN,10467,BRONX,40.8724077107969,-73.865329369212745
19005400,2010-10-29 16:57:00 UTC,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),10472,BRONX,40.82440014088597,-73.883048095643915
26326023,2013-09-16 00:00:00 UTC,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,DOORS,10455,BRONX,40.817426960661138,-73.898772497377237
33855545,2016-07-16 08:53:22 UTC,DPR,Department of Parks and Recreation,Damaged Tree,Entire Tree Has Fallen Down,10014,NEW YORK,40.732021761647189,-74.010391573096229
31330782,2015-08-17 16:29:46 UTC,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,10472,BRONX,40.824946953501787,-73.878335486262486
34725746,2016-11-07 02:13:00 UTC,DSNY,"A - Illegal Posting Staten Island, Queens and Brooklyn",Dirty Conditions,E15 Illegal Postering,11215,BROOKLYN,40.6604220374799,-73.993411317145174
24710157,2013-01-02 07:46:43 UTC,DOT,Department of Transportation,Street Condition,Pothole,10453,BRONX,40.849260309952022,-73.912379809957216
21680470,2011-10-18 14:34:52 UTC,DOB,Department of Buildings,General Construction/Plumbing,Illegal Conversion Of Commercial Bldg/Space To Other Uses,10014,NEW YORK,40.731388143284384,-74.0033555802313
22897396,2012-03-15 19:04:21 UTC,DOT,Department of Transportation,Street Condition,Pothole,10017,NEW YORK,40.7569144618252,-73.9752927429031
31539560,2015-09-15 16:11:00 UTC,DOT,Department of Transportation,Traffic Signal Condition,LED Lense,10462,BRONX,40.841277968454129,-73.863581715528611
37466838,2017-10-19 11:40:00 UTC,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,10034,NEW YORK,40.867562181780336,-73.9243014422926
25656271,2013-06-03 00:00:00 UTC,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,MOLD,10029,NEW YORK,40.788826680260392,-73.9422197779983
28225742,2014-06-10 00:00:00 UTC,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,11221,BROOKLYN,40.697358025660641,-73.915785456992225
26901300,2013-12-17 00:00:00 UTC,HPD,Department of Housing Preservation and Development,HEATING,HEAT,11213,BROOKLYN,40.66888380381998,-73.932525917068048
32024640,2015-11-19 11:09:19 UTC,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,10456,BRONX,40.8305587825388,-73.903240524100411
20745083,2011-06-30 00:00:00 UTC,HPD,Department of Housing Preservation and Development,PLUMBING,SEWER,11432,JAMAICA,40.709771471163279,-73.793262103074582
18258571,2010-07-14 21:52:43 UTC,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,11211,BROOKLYN,40.710246028995364,-73.958389573003387
35058131,2016-12-19 09:13:51 UTC,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,11209,BROOKLYN,40.634652381164429,-74.032386652637115
35463046,2017-02-10 22:50:27 UTC,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,10473,BRONX,40.821723502428306,-73.860362828588379
34553414,2016-10-16 21:13:51 UTC,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,11427,QUEENS VILLAGE,40.725324739056106,-73.762680753489434
16470257,2010-04-18 09:31:16 UTC,NYPD,New York City Police Department,Non-Emergency Police Matter,Trespassing,11208,BROOKLYN,40.686512701424121,-73.87309294467515
37254919,2017-09-22 07:11:00 UTC,DEP,Department of Environmental Protection,Air Quality,"Air: Dust, Construction/Demolition (AE4)",11428,Queens Village,40.7210074480148,-73.75109046898389
37136488,2017-09-08 14:03:16 UTC,DPR,Department of Parks and Recreation,Illegal Tree Damage,Bicycle Chained to Tree,10460,BRONX,40.833283008386054,-73.886765412484323
28534221,2014-07-23 10:40:00 UTC,DSNY,Queens East 12,Derelict Vehicles,14 Derelict Vehicles,11433,Jamaica,40.694715752792682,-73.786893399501537
16005270,2010-02-14 22:26:00 UTC,DSNY,A - Queens,Other Enforcement,E2A Storage Of Receptacles,11378,MASPETH,40.7184216788828,-73.899121278735322
26313690,2013-09-14 17:20:16 UTC,DOT,Department of Transportation,Street Condition,Blocked - Construction,10463,BRONX,40.881250404828549,-73.8965706435624
18551598,2010-08-24 11:28:00 UTC,DSNY,A - Brooklyn,Dirty Conditions,E11 Litter Surveillance,11204,BROOKLYN,40.629676566380937,-73.982512727925752
32289032,2015-12-28 23:10:46 UTC,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,10034,NEW YORK,40.863180767037655,-73.922975998206866
27444296,2014-02-15 00:00:00 UTC,HPD,Department of Housing Preservation and Development,ELECTRIC,ELECTRIC-SUPPLY,10468,BRONX,40.86065697523356,-73.913250510600221
35672932,2017-03-11 18:27:56 UTC,NYPD,New York City Police Department,Blocked Driveway,No Access,11367,FLUSHING,40.727336352706764,-73.827252132307947
36014856,2017-04-21 08:35:05 UTC,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,10456,BRONX,40.834385671669217,-73.900900483314516
16889097,2010-06-17 13:10:00 UTC,DOT,Department of Transportation,Street Light Condition,Street Light Out,11205,BROOKLYN,40.696274369883952,-73.974453321228026
15927800,2010-02-03 13:59:13 UTC,DOB,Department of Buildings,General Construction/Plumbing,Working Contrary To Stop Work Order,10128,NEW YORK,40.777200021374711,-73.94806465071008
32350591,2016-01-06 07:58:08 UTC,NYPD,New York City Police Department,Traffic,Chronic Stoplight Violation,11101,LONG ISLAND CITY,40.737537090721922,-73.92994488873488
16486599,2010-04-20 00:00:00 UTC,HPD,Department of Housing Preservation and Development,ELECTRIC,ELECTRIC-SUPPLY,10466,BRONX,40.887339903355759,-73.861588468364232
37214551,2017-09-18 21:55:25 UTC,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,11205,BROOKLYN,40.693659376680515,-73.978201070614233
25001691,2013-02-14 20:14:00 UTC,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,,
29847981,2015-02-02 00:00:00 UTC,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,10468,BRONX,40.866065729423262,-73.898506839390066
22689591,2012-02-10 00:00:00 UTC,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,MOLD,10016,NEW YORK,40.742774237546051,-73.978895927949424
30398533,2015-04-14 07:46:00 UTC,DSNY,A - Queens,Dirty Conditions,E3 Dirty Sidewalk,11419,South Richmond Hill,40.684382496499005,-73.82123386266656
28153557,2014-05-30 10:27:00 UTC,DSNY,A - Brooklyn,Dirty Conditions,E11 Litter Surveillance,11207,BROOKLYN,40.687697839636911,-73.906920206211112
29838415,2015-01-31 00:00:00 UTC,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,10026,NEW YORK,40.803906087022646,-73.9541301721112
38138156,2018-01-05 12:31:09 UTC,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,11104,Sunnyside,40.744406520031475,-73.9165596317009
23497915,2012-06-26 10:40:00 UTC,DOT,Department of Transportation,Traffic Signal Condition,Veh Signal Head,10472,BRONX,40.828581837850017,-73.879170767835731
29997593,2015-02-20 00:00:00 UTC,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,10453,BRONX,40.8563641147436,-73.909485735230419
36241647,2017-05-20 23:12:23 UTC,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,11216,BROOKLYN,40.67617238875205,-73.951204109541862
29958131,2015-02-16 00:00:00 UTC,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,11207,BROOKLYN,40.678796231753651,-73.89094669590007
27266327,2014-01-27 00:00:00 UTC,HPD,Department of Housing Preservation and Development,NONCONST,VERMIN,11226,BROOKLYN,40.652461128591106,-73.9533333272863
31560199,2015-09-18 15:09:14 UTC,DOF,DRIE Unit,DOF Property - Reduction Issue,DRIE Exemption,11228,BROOKLYN,,
34271711,2016-09-08 16:18:35 UTC,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,11206,BROOKLYN,40.705676111622125,-73.945512686880193
35244288,2017-01-13 08:25:00 UTC,DEP,Department of Environmental Protection,Water System,Hydrant Defective (WC2),10474,BRONX,40.81284078112472,-73.881735370116488
25718935,2013-06-11 11:17:33 UTC,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Power/Phone Lines,10314,STATEN ISLAND,40.619081220078087,-74.139076365798175
20272903,2011-04-20 18:07:45 UTC,NYPD,New York City Police Department,Noise - Residential,Loud Talking,10035,NEW YORK,40.802126005830679,-73.939047746054541
29505240,2014-12-13 00:00:00 UTC,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,10040,NEW YORK,40.856082890167407,-73.936348564569712
20035847,2011-03-15 08:32:38 UTC,DOB,Department of Buildings,General Construction/Plumbing,Building Shaking/Vibrating/Structural Stability,11216,BROOKLYN,40.685257933515906,-73.945839457259183
29344257,2014-11-21 00:00:00 UTC,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,10452,BRONX,40.844238479321234,-73.913683948707032
21130846,2011-08-29 15:34:15 UTC,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,11234,BROOKLYN,40.6205231462135,-73.919304450061233
16307328,2010-03-26 21:51:07 UTC,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,10024,NEW YORK,40.783349335051625,-73.9766623229705
16553602,2010-04-29 12:22:00 UTC,DSNY,BCC - Staten Island,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,10306,STATEN ISLAND,40.56649670392337,-74.11376135337342
30779617,2015-06-06 00:00:00 UTC,DOHMH,Department of Health and Mental Hygiene,Rodent,Signs of Rodents,10004,NEW YORK,40.705765085865849,-74.013359453560341
31319503,2015-08-15 12:21:28 UTC,DOT,Department of Transportation,Broken Muni Meter,Coin or Card Did Not Register,10003,NEW YORK,40.731228439044408,-73.988670433655258
24189420,2012-10-13 00:43:13 UTC,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,10031,NEW YORK,40.82581948762612,-73.953013018237129
